name,address,number,lat,long
정류장-도로(가로)변,서울특별시 관악구 남부순환로 2056,-,37.47626169999999,126.9771748
도로(가로)변,서울특별시 관악구 난곡로 247,-,37.4760754,126.9157585
도로(가로)변,서울특별시 관악구 난곡로 225,-,37.4742479,126.9168125
도로(가로)변,서울특별시 관악구 신림로 282,-,37.47973169999999,126.9313649
도로(가로)변,서울특별시 관악구 신림로 250,-,37.4781356,126.933823
도로(가로)변,서울특별시 관악구 호암로 589,-,37.4700679,126.9329507
다중집합소 주변,서울특별시 관악구 조원로12길 25,-,37.4825228,126.9077834
도로(가로)변,서울특별시 관악구 조원로 142,-,37.4853658,126.9180914
도로(가로)변,서울특별시 관악구 관악로 168,-,37.4801549,126.9529757
도로(가로)변,서울특별시 관악구 관악로 161,-,37.4795693,126.9521709
도로(가로)변,서울특별시 관악구 남부순환로 1817,-,37.4815987,126.9522003
횡단보도 주변,서울특별시 관악구 봉천로 482,-,37.4816957,126.953385
정류장-도로(가로)변,서울특별시 관악구 관악로 195,-,37.48267990000001,126.9532107
정류장-도로(가로)변,서울특별시 관악구 관악로 196,-,37.4823319,126.9537877
도로(가로)변,서울특별시 관악구 신림로 371,-,37.4872771,126.9285923
정류장-도로(가로)변,서울특별시 관악구 21028,-,37.4784063,126.9516133
정류장-도로(가로)변,서울특별시 관악구 21373,-,37.4784063,126.9516133
도로(가로)변,서울특별시 관악구 은천로 69,-,37.4868591,126.9429033
도로(가로)변,서울특별시 관악구 관악로 145,-,37.478321,126.9512138
정류장-도로(가로)변,서울특별시 관악구 관악로 306,-,37.4921791,126.9583387
도로(가로)변,서울특별시 관악구 남현예술정원,-,37.4763487,126.9808213
도로(가로)변,서울특별시 관악구 남부순환로 2022,-,37.4757073,126.9732932
정류장-도로(가로)변,서울특별시 관악구 구로디지털단지,-,37.485215,126.901594
도로(가로)변,서울특별시 관악구 신림로40,-,37.4705384,126.9453094
도로(가로)변,서울특별시 관악구 문영여고 입구,-,37.4734279,126.9510634
도로(가로)변,서울특별시 관악구 문영여고 건너편,-,37.4734279,126.9510634
도로(가로)변,서울특별시 관악구 신림동 산197-3,-,37.4777625,126.9179591
도로(가로)변,서울특별시 관악구 난곡로 358-1,-,37.4859671,126.9138979
도로(가로)변,서울특별시 관악구 난곡로 349-1,-,37.4851796,126.9136063
정류소-도로(가로)변,서울특별시 광진구 아차산역,-,37.5519,127.0894
정류소-도로(가로)변,서울특별시 광진구 중곡동입구,-,37.5544,127.0885
정류소-도로(가로)변,서울특별시 광진구 용마초,-,37.556,127.0824
정류소-도로(가로)변,서울특별시 광진구 군자교입구,-,37.5587,127.0756
정류소-도로(가로)변,서울특별시 광진구 광나루역,-,37.5454,127.1033
정류소-도로(가로)변,서울특별시 광진구 새밭교회,-,37.5491,127.0927
도로(가로)변,서울특별시 광진구 아차산역사거리,-,37.5509,127.0915
5번출구 지하철 입구,서울특별시 광진구 군자역,-,37.5568,127.0799
횡단보도 입구,서울특별시 광진구 어린이회관,-,37.5469,127.078044
정류소-도로(가로)변,서울특별시 광진구 구의사거리,-,37.5450671,127.0853208
횡단보도 입구,서울특별시 광진구 광진구 민방위교육장,-,37.5389,127.0978
정류소-도로(가로)변,서울특별시 광진구 구의시장삼거리,-,37.544777,127.0902635
정류소-도로(가로)변,서울특별시 광진구 청소년수련원,-,37.5461,127.1056
다중집합장소,서울특별시 광진구 자양동 680-22,-,37.5365522,127.0877846
2번출구 지하철 입구,서울특별시 광진구 구의역,-,37.5375,127.0871
정류소-도로(가로)변,서울특별시 광진구 건국대,-,37.5388,127.0748
신한은행 도로(가로)변,서울특별시 광진구 자양사거리,-,37.5365404,127.0835712
정류소-도로(가로)변,서울특별시 광진구 광장동 극동아파트,-,37.5431233,127.1042357
도로(가로)변,서울특별시 광진구 광장동 강평주유소,-,37.5478727,127.1072075
정류소-도로(가로)변,서울특별시 광진구 자양미소약국,-,37.5326628,127.0769949
정류소-도로(가로)변,서울특별시 광진구 자양 우성아파트,-,37.5337,127.0735
정류소-도로(가로)변,서울특별시 광진구 신양초등학교,-,37.5345681,127.069156
4번출구 지하철 입구,서울특별시 광진구 강변역,-,37.5352,127.0945
정류소-도로(가로)변,서울특별시 광진구 강변역,-,37.536,127.0937
정류소-도로(가로)변,서울특별시 광진구 잠실대교북단 사거리,-,37.5324,127.0853
정류소-도로(가로)변,서울특별시 광진구 서북면옥,-,37.5453552,127.0853009
다중집합장소,서울특별시 광진구 광진구청,-,37.53837420000001,127.0822077
정류소-도로(가로)변,서울특별시 광진구 광진경찰서,-,37.542873,127.083821
다중집합장소,서울특별시 광진구 중곡동 SK아파트 마을마당,-,37.5688959,127.0864699
다중집합장소,서울특별시 광진구 국립정신건강센터,-,37.5649264,127.0851775
횡단보도 입구,서울특별시 광진구 21세기약국,-,37.5579267,127.0875702
횡단보도 입구,서울특별시 광진구 22세기약국,-,37.6003662,127.1007344
정류소-도로(가로)변,서울특별시 광진구 능동교회,-,37.5531493,127.0768769
도로(가로)변,서울특별시 광진구 용마사거리 고려학원,-,37.562676,127.0822372
도로(가로)변,서울특별시 광진구 중곡동 성당(파출소),-,37.563,127.0825
3번출구 정류소-도로(가로)변,서울특별시 광진구 어린이대공원역,-,37.5471,127.0745
정류소-도로(가로)변,서울특별시 광진구 건대역,-,37.5408,127.068
1번출구 지하철 입구,서울특별시 광진구 어린이대공원,-,37.549,127.0753
정류소-도로(가로)변,서울특별시 광진구 능동소방서,-,37.5517,127.0767
도로(가로)변,서울특별시 광진구 화양사거리,-,37.5473,127.067
도로(가로)변,서울특별시 광진구 빗물펌프장,-,37.5642,127.0762
정류소-도로(가로)변,서울특별시 광진구 중곡아파트,-,37.5658,127.0772
도로(가로)변,서울특별시 광진구 중곡동 241-30,-,37.5632341,127.0800193
CU편의점:다중집합장소,서울특별시 광진구 동일로22길 25,-,37.5422777,127.0658004
벤처창업지원센터:다중집합장소,서울특별시 광진구 광나루로 474,-,37.5450413,127.0817751
경성주막:다중집합장소,서울특별시 광진구 자양로18길 41,-,37.5380479,127.0859163
구두상점:다중집합장소,서울특별시 광진구 자양로18길 52,-,37.5379661,127.0863982
편의점:다중집합장소,서울특별시 광진구 자양로18길 53,-,37.5381452,127.0863768
공영주차장:다중집합장소,서울특별시 광진구 자양로18길 78,-,37.5382332,127.0878512
대양참치:다중집합장소,서울특별시 광진구 자양로18길 96,-,37.5385287,127.0887789
소야지 붉은노을점:다중집합장소,서울특별시 광진구 능동로36길 24,-,37.5558218,127.0804375
청춘골뱅이닭발:다중집합장소,서울특별시 광진구 능동로36길 29,-,37.5559741,127.0807831
대봉갈비:다중집합장소,서울특별시 광진구 능동로36길 29,-,37.5559741,127.0807831
쉼터:다중집합장소,서울특별시 광진구 능동로36길 36,-,37.5556107,127.0809833
도로변(횡단보도 포함),서울특별시 구로구 구로동로13,-,37.4828622,126.8868043
정류소-도로(가로)변,서울특별시 구로구 구로동로25,-,37.4838334,126.8863139
지하철역 입구,서울특별시 구로구 구로동로31,-,37.4843979,126.8859731
정류소-도로(가로)변,서울특별시 구로구 남부순환로1295,-,37.4790848,126.8948335
정류소-도로(가로)변,서울특별시 구로구 남부순환로105길76,-,37.4801254,126.8886811
도로변(횡단보도 포함),서울특별시 구로구 남부순환로105길134,-,37.482126,126.886701
도로변(횡단보도 포함),서울특별시 구로구 디지털로230,-,37.4803612,126.8914352
도로변(횡단보도 포함),서울특별시 구로구 디지털로231,-,37.4833793,126.8941131
도로변(횡단보도 포함),서울특별시 구로구 디지털로27길135,-,37.4848127,126.8865877
도로변(횡단보도 포함),서울특별시 구로구 개봉로23가길30,-,37.4950238,126.8580402
도로변(횡단보도 포함),서울특별시 구로구 경인로33길51,-,37.5001669,126.8510677
도로변(횡단보도 포함),서울특별시 구로구 남부순환로775,-,37.4821111,126.8875564
도로변(횡단보도 포함),서울특별시 구로구 경인로313,-,37.4974611,126.8551532
도로변(횡단보도 포함),서울특별시 구로구 경인로281,-,37.4984568,126.8518154
정류소-도로(가로)변,서울특별시 구로구 개봉역,-,37.4946,126.8589
도로변(횡단보도 포함),서울특별시 구로구 고척로101,-,37.5012146,126.8452238
도로변(횡단보도 포함),서울특별시 구로구 고척로85,-,37.5009294,126.8436121
도로변(횡단보도 포함),서울특별시 구로구 고척로102,-,37.5009991,126.845485
도로변(횡단보도 포함),서울특별시 구로구 경인로33길25,-,37.4989857,126.8517179
도로변(횡단보도 포함),서울특별시 구로구 경인로319,-,37.4975773,126.8556106
도로변(횡단보도 포함),서울특별시 구로구 남부순환로775,-,37.4821111,126.8875564
정류소-도로(가로)변,서울특별시 구로구 개봉로 63,-,37.4913,126.8561
도로변(횡단보도 포함),서울특별시 구로구 개봉로 71,-,37.4919702,126.8555209
정류소-도로(가로)변,서울특별시 구로구 개봉로19길 43,-,37.4935634,126.8555418
정류소-도로(가로)변,서울특별시 구로구 개봉로20길 54,-,37.4933988,126.8573378
도로변(횡단보도 포함),서울특별시 구로구 개봉로20길 74,-,37.4932487,126.8584065
정류소-도로(가로)변,서울특별시 구로구 남부순환로95길 16,-,37.4942723,126.8574704
정류소-도로(가로)변,서울특별시 구로구 남부순환로95길 30,-,37.4944201,126.8563891
도로변(횡단보도 포함),서울특별시 구로구 개봉로4,-,37.4860633,126.8567677
도로변(횡단보도 포함),서울특별시 구로구 개봉로1길40,-,37.4850208,126.8544362
도로변(횡단보도 포함),서울특별시 구로구 개봉로10,-,37.48657,126.8567023
도로변(횡단보도 포함),서울특별시 구로구 개봉로22,-,37.4874659,126.8565473
도로변(횡단보도 포함),서울특별시 구로구 개봉로34,-,37.488566,126.8564503
정류소-도로(가로)변,서울특별시 구로구 경서로 47,-,37.5014392,126.8585012
정류소-도로(가로)변,서울특별시 구로구 중앙로109,-,37.5070541,126.8594992
정류소-도로(가로)변,서울특별시 구로구 고척로142-1,-,37.5026074,126.8498258
도로변(횡단보도 포함),서울특별시 구로구 고척로212,-,37.5052678,126.8570212
정류소-도로(가로)변,서울특별시 구로구 경인로33길75,-,37.5011558,126.8507471
정류소-도로(가로)변,서울특별시 구로구 고척로229,-,37.5062366,126.8584372
정류소-도로(가로)변,서울특별시 구로구 고척로 238,-,37.50612479999999,126.8593652
정류소-도로(가로)변,서울특별시 구로구 고척로189,-,37.5046189,126.8543155
정류소-도로(가로)변,서울특별시 구로구 고척로238,-,37.50612479999999,126.8593652
도로변(횡단보도 포함),서울특별시 구로구 고척로153,-,37.5032833,126.8507575
도로변(횡단보도 포함),서울특별시 구로구 고척로196,-,37.5045242,126.855137
도로변(횡단보도 포함),서울특별시 구로구 고척로222,-,37.5055084,126.8577696
도로변(횡단보도 포함),서울특별시 구로구 중앙로15길94,-,37.5071946,126.8547433
도로변(횡단보도 포함),서울특별시 구로구 중앙로15길100-9,-,37.507453,126.8540641
정류소-도로(가로)변,서울특별시 구로구 구일로4길 46,-,37.4922564,126.8771784
정류소-도로(가로)변,서울특별시 구로구 구일로4길 57,-,37.492999,126.8757753
정류소-도로(가로)변,서울특별시 구로구 구로동 693-2,-,37.4898387,126.8754517
정류소-도로(가로)변,서울특별시 구로구 가마산로 87,-,37.4862802,126.8759913
도로변(횡단보도 포함),서울특별시 구로구 구일로 62,-,37.4917465,126.8743489
도로변(횡단보도 포함),서울특별시 구로구 구일로2길 60,-,37.4901992,126.8768791
정류소-도로(가로)변,서울특별시 구로구 구일로8길 31,-,37.4946762,126.8724118
도로변(횡단보도 포함),서울특별시 구로구 구로중앙로 135-6,-,37.4998914,126.8828375
도로변(횡단보도 포함),서울특별시 구로구 구로동로 141,-,37.4912729,126.8833142
도로변(횡단보도 포함),서울특별시 구로구 가마산로 245,-,37.4954708,126.8876994
도로변(횡단보도 포함),서울특별시 구로구 가마산로 235,-,37.4947449,126.8865872
도로변(횡단보도 포함),서울특별시 구로구 가마산로 250,-,37.4947879,126.8886651
도로변(횡단보도 포함),서울특별시 구로구 구로동로 135,-,37.4906074,126.883634
도로변(횡단보도 포함),서울특별시 구로구 가마산로 206,-,37.4929993,126.8839761
도로변(횡단보도 포함),서울특별시 구로구 구로동로 159,-,37.4927179,126.8831909
도로변(횡단보도 포함),서울특별시 구로구 경인로 565,-,37.5035892,126.879696
도로변(횡단보도 포함),서울특별시 구로구 경인로 557,-,37.5030698,126.8789856
도로변(횡단보도 포함),서울특별시 구로구 경인로 518,-,37.4994214,126.8754664
도로변(횡단보도 포함),서울특별시 구로구 구로동로 179,-,37.4944182,126.882521
도로변(횡단보도 포함),서울특별시 구로구 구로동로 203,-,37.49667549999999,126.8822601
도로변(횡단보도 포함),서울특별시 구로구 구로동 490,-,37.4982018,126.8832076
도로변(횡단보도 포함),서울특별시 구로구 구로동로 174,-,37.4941543,126.8833923
도로변(횡단보도 포함),서울특별시 구로구 가마산로 180-2,-,37.4916408,126.8822899
도로변(횡단보도 포함),서울특별시 구로구 가마산로 222,-,37.49345599999999,126.8857763
도로변(횡단보도 포함),서울특별시 구로구 가마산로 9길 4-4,-,37.4914895,126.8816374
도로변(횡단보도 포함),서울특별시 구로구 벚꽃로 484,-,37.4973069,126.8801438
도로변(횡단보도 포함),서울특별시 구로구 구로동로 125-1,-,37.489785,126.8840431
도로변(횡단보도 포함),서울특별시 구로구 구로동로 107,-,37.4881,126.884516
도로변(횡단보도 포함),서울특별시 구로구 가마산로203,-,37.493344,126.8837402
도로변(횡단보도 포함),서울특별시 구로구 가마산로250,-,37.4947879,126.8886651
도로변(횡단보도 포함),서울특별시 구로구 가마산로242,-,37.494317,126.8876532
도로변(횡단보도 포함),서울특별시 구로구 구로동로238-1,-,37.4997947,126.8826151
도로변(횡단보도 포함),서울특별시 구로구 구로동로153,-,37.4923218,126.8834185
정류소-도로(가로)변,서울특별시 구로구 가마산로218,-,37.4922173,126.8849478
정류소-도로(가로)변,서울특별시 구로구 구로동로173,-,37.4938964,126.8828952
도로변(횡단보도 포함),서울특별시 구로구 구로동로216,-,37.497805,126.8826967
도로변(횡단보도 포함),서울특별시 구로구 구로구청,-,37.4954703,126.8876391
도로변(횡단보도 포함),서울특별시 구로구 구로동로 153,-,37.4923218,126.8834185
도로변(횡단보도 포함),서울특별시 구로구 구로동로 219,-,37.4980913,126.8821926
도로변(횡단보도 포함),서울특별시 구로구 가마산로 205,-,37.4934248,126.8840975
도로변(횡단보도 포함),서울특별시 구로구 구로동로 170,-,37.4937154,126.8833819
도로변(횡단보도 포함),서울특별시 구로구 구로동로 210,-,37.497182,126.8826517
도로변(횡단보도 포함),서울특별시 구로구 도림로 6,-,37.4851213,126.8867244
도로변(횡단보도 포함),서울특별시 구로구 도림천로 376,-,37.4913935,126.895083
도로변(횡단보도 포함),서울특별시 구로구 도림천로 448,-,37.4856498,126.8990889
도로변(횡단보도 포함),서울특별시 구로구 디지털로 273,-,37.4839163,126.8940805
도로변(횡단보도 포함),서울특별시 구로구 디지털로 292,-,37.4846486,126.8958823
도로변(횡단보도 포함),서울특별시 구로구 디지털로 319,-,37.4883204,126.8960849
도로변(횡단보도 포함),서울특별시 구로구 디지털로26길 5,-,37.4815733,126.8934683
도로변(횡단보도 포함),서울특별시 구로구 디지털로27길 120-1,-,37.4849114,126.8874964
도로변(횡단보도 포함),서울특별시 구로구 디지털로31길 120,-,37.4885326,126.8906507
도로변(횡단보도 포함),서울특별시 구로구 디지털로32길 55,-,37.4839471,126.8983439
도로변(횡단보도 포함),서울특별시 구로구 디지털로32길 79,-,37.4834102,126.8997098
상가지역,서울특별시 구로구 디지털로32나길 38,-,37.4844951,126.9011683
지하철역 입구,서울특별시 구로구 디지털로32나길 51,-,37.4848624,126.9005444
도로변(횡단보도 포함),서울특별시 구로구 시흥대로 557,-,37.48294050000001,126.901035
정류소-도로(가로)변,서울특별시 구로구 시흥대로 563,-,37.4833531,126.9014123
도로변(횡단보도 포함),서울특별시 구로구 디지털로27가길 17,-,37.4841623,126.8922497
도로변(횡단보도 포함),서울특별시 구로구 디지털로31길 41,-,37.4851381,126.8927305
도로변(횡단보도 포함),서울특별시 구로구 디지털로31길 61,-,37.4858711,126.8915302
도로변(횡단보도 포함),서울특별시 구로구 디지털로31길 86,-,37.4876957,126.8918232
도로변(횡단보도 포함),서울특별시 구로구 디지털로31길 109,-,37.4862522,126.8921456
도로변(횡단보도 포함),서울특별시 구로구 도림천로352,-,37.493394,126.8942303
도로변(횡단보도 포함),서울특별시 구로구 도림로57,-,37.4888737,126.8901255
도로변(횡단보도 포함),서울특별시 구로구 구로동로70,-,37.4851089,126.8861762
정류소-도로(가로)변,서울특별시 구로구 도림로5,-,37.4851848,126.8862949
정류소-도로(가로)변,서울특별시 구로구 구로동로84,-,37.4862267,126.885661
도로변(횡단보도 포함),서울특별시 구로구 구로동로96-1,-,37.4872673,126.8851672
도로변(횡단보도 포함),서울특별시 구로구 구로동로108,-,37.4882079,126.8848683
도로변(횡단보도 포함),서울특별시 구로구 구로동로124,-,37.4895913,126.8845232
도로변(횡단보도 포함),서울특별시 구로구 구로동로126-2,-,37.4898962,126.884556
도로변(횡단보도 포함),서울특별시 구로구 구로중앙로28길66,-,37.500076,126.8893241
도로변(횡단보도 포함),서울특별시 구로구 새말로94,-,37.5054168,126.8905151
정류소-도로(가로)변,서울특별시 구로구 구로중앙로 68,-,37.49578109999999,126.8887906
정류소-도로(가로)변,서울특별시 구로구 구로중앙로152,-,37.5012056,126.8827953
도로변(횡단보도 포함),서울특별시 구로구 가마산로283,-,37.4968668,126.8913745
정류소-도로(가로)변,서울특별시 구로구 새말로81,-,37.5051016,126.8888957
도로변(횡단보도 포함),서울특별시 구로구 가마산로27길45,-,37.4984981,126.8896924
도로변(횡단보도 포함),서울특별시 구로구 공원로27,-,37.4993727,126.8909981
도로변(횡단보도 포함),서울특별시 구로구 공원로51,-,37.501553,126.8891586
도로변(횡단보도 포함),서울특별시 구로구 공원로6길,-,37.5010673,126.8915476
도로변(횡단보도 포함),서울특별시 구로구 공원로54,-,37.5025033,126.8901794
정류소-도로(가로)변,서울특별시 구로구 신도림역,-,37.5088,126.8911
도로변(횡단보도 포함),서울특별시 구로구 새말로117-6,-,37.5086867,126.8909033
도로변(횡단보도 포함),서울특별시 구로구 경인로572,-,37.5032462,126.8810549
도로변(횡단보도 포함),서울특별시 구로구 구로중앙로 68,-,37.49578109999999,126.8887906
도로변(횡단보도 포함),서울특별시 구로구 구로중앙로28길 65,-,37.5004144,126.8888995
도로변(횡단보도 포함),서울특별시 구로구 구로중앙로28길 108,-,37.4995852,126.8872629
도로변(횡단보도 포함),서울특별시 구로구 구로동514-2,-,37.4984561,126.8863727
도로변(횡단보도 포함),서울특별시 구로구 구로동3-64,-,37.5072381,126.8928509
도로변(횡단보도 포함),서울특별시 구로구 오리로15길 32,-,37.49386459999999,126.8314537
도로변(횡단보도 포함),서울특별시 구로구 오리로 1307,-,37.4980002,126.8288922
정류소-도로(가로)변,서울특별시 구로구 오리로1293,-,37.4968409,126.8291953
도로변(횡단보도 포함),서울특별시 구로구 오리로1286,-,37.49624050000001,126.8299895
정류소-도로(가로)변,서울특별시 구로구 궁동 199-26,-,37.4933405,126.8358687
도로변(횡단보도 포함),서울특별시 구로구 부일로 973-9,-,37.4935098,126.8352124
도로변(횡단보도 포함),서울특별시 구로구 부일로 973-9,-,37.4935098,126.8352124
정류소-도로(가로)변,서울특별시 구로구 부일로15길 4,-,37.4934709,126.8343807
정류소-도로(가로)변,서울특별시 구로구 부일로 957,-,37.4934413,126.8336643
정류소-도로(가로)변,서울특별시 구로구 부일로 949,-,37.4933032,126.8304578
도로변(횡단보도 포함),서울특별시 구로구 온수동 119-4,-,37.4925296,126.8235022
정류소-도로(가로)변,서울특별시 구로구 부일로869,-,37.4933032,126.8304578
도로변(횡단보도 포함),서울특별시 구로구 부일로861,-,37.49253849999999,126.8229457
정류소-도로(가로)변,서울특별시 구로구 부일로9길 87,-,37.4960633,126.8242124
도로변(횡단보도 포함),서울특별시 구로구 부일로9길 133,-,37.4968568,126.8221836
정류소-도로(가로)변,서울특별시 구로구 경인로 21,-,37.4896861,126.8247861
도로변(횡단보도 포함),서울특별시 구로구 경인로3길 77,-,37.4916901,126.8235222
도로변(횡단보도 포함),서울특별시 구로구 경인로 662(현대백화점),-,37.5084321,126.8887332
정류소-도로(가로)변,서울특별시 구로구 신도림로11길 38(세븐일레븐),-,37.5052,126.8839
도로변(횡단보도 포함),서울특별시 구로구 신도림로13길3,-,37.5083572,126.8803328
정류소-도로(가로)변,서울특별시 구로구 경인로 619(새마을식당),-,37.5067193,126.8846127
정류소-도로(가로)변,서울특별시 구로구 신도림동 330-6(자율방범초소),-,37.5109196,126.8897629
정류소-도로(가로)변,서울특별시 구로구 신도림로 16(대림12차아파트 503동 앞),-,37.5057794,126.880714
도로변(횡단보도 포함),서울특별시 구로구 신도림로 2(파리바게트),-,37.5055476,126.8772689
정류소-도로(가로)변,서울특별시 구로구 경인로67길 23(푸르지오2차아파트 상가),-,37.5104893,126.8894187
도로변(횡단보도 포함),서울특별시 구로구 신도림로 78(신도림중학교),-,37.5107,126.8845
정류소-도로(가로)변,서울특별시 구로구 신도림로 87(동아1차아파트 102동),-,37.5108,126.8841
정류소-도로(가로)변,서울특별시 구로구 신도림로 67(도야미리식당 앞),-,37.5098672,126.8820283
정류소-도로(가로)변,서울특별시 구로구 신도림로 32(대림5차아파트),-,37.4869,126.8882
도로변(횡단보도 포함),서울특별시 구로구 신도림로40,-,37.5076903,126.8806945
도로변(횡단보도 포함),서울특별시 구로구 신도림로56-13,-,37.5083837,126.8826556
정류소-도로(가로)변,서울특별시 구로구 신도림로 11(대림3차아파트),-,37.5069,126.8785
도로변(횡단보도 포함),서울특별시 구로구 신도림동 437-8(우리은행),-,37.5059818,126.8836369
정류소-도로(가로)변,서울특별시 구로구 신도림동 646-1(대림4차아파트 놀이터),-,37.5095,126.886
도로변(횡단보도 포함),서울특별시 구로구 신도림동 385-3(대림7차아파트),-,37.5089,126.882
도로변(횡단보도 포함),서울특별시 구로구 신도림동 383-16(넥센타이어),-,37.5083209,126.8841077
도로변(횡단보도 포함),서울특별시 구로구 신도림로691,-,37.5085751,126.8814279
도로변(횡단보도 포함),서울특별시 구로구 신도림로19길7,-,37.5111606,126.8844556
도로변(횡단보도 포함),서울특별시 구로구 경인로63길21,-,37.5089027,126.8836975
정류소-도로(가로)변,서울특별시 구로구 경인로 213-1,-,37.4966112,126.8445822
도로변(횡단보도 포함),서울특별시 구로구 경인로 211-1,-,37.4964892,126.8443523
도로변(횡단보도 포함),서울특별시 구로구 경인로 203,-,37.4960336,126.8433777
정류소-도로(가로)변,서울특별시 구로구 경인로 193,-,37.4957517,126.8425667
정류소-도로(가로)변,서울특별시 구로구 고척로 6-1,-,37.49538829999999,126.8408783
정류소-도로(가로)변,서울특별시 구로구 경인로 161,-,37.4943979,126.8393997
정류소-도로(가로)변,서울특별시 구로구 경인로 176-4,-,37.4944326,126.8407302
도로변(횡단보도 포함),서울특별시 구로구 경인로 196,-,37.4953416,126.8429191
정류소-도로(가로)변,서울특별시 구로구 경인로 228,-,37.4967862,126.8461696
도로변(횡단보도 포함),서울특별시 구로구 천왕동 282-10,-,37.4803813,126.8415075
정류소-도로(가로)변,서울특별시 구로구 천왕동 12-39,-,37.4836739,126.8412447
정류소-도로(가로)변,서울특별시 구로구 천왕동 11-17,-,37.4835704,126.8410711
정류소-도로(가로)변,서울특별시 구로구 오류로66,-,37.4904101,126.8407935
다중집합장소,서울특별시 구로구 오류로86,-,37.4924193,126.8409626
다중집합장소,서울특별시 구로구 오류동 332-36,-,37.4934293,126.842978
정류소-도로(가로)변,서울특별시 구로구 오류동 169-3,-,37.4882873,126.8396978
도로변(횡단보도 포함),서울특별시 구로구 항동 115-2,-,37.4801603,126.822604
도로변(횡단보도 포함),서울특별시 구로구 항동 113-5,-,37.4798029,126.8220963
정류소-도로(가로)변,서울특별시 구로구 항동 82-7,-,37.4818324,126.824752
정류소-도로(가로)변,서울특별시 구로구 항동 88-2,-,37.48127789999999,126.8248138
정류소-도로(가로)변,서울특별시 구로구 항동 204-2,-,37.4868205,126.8241535
도로변(횡단보도 포함),서울특별시 구로구 항동 169-1,-,37.4784844,126.8236094
정류소-도로(가로)변,서울특별시 구로구 항동 100-14,-,37.4812646,126.8216663
정류소-도로(가로)변,서울특별시 구로구 항동 9-1,-,37.4853529,126.8241428
1번출구 지하철역 입구,서울특별시 금천구 63길 91 금천구청역,-,37.456001144249,126.89435425184
정류소-도로(가로)변,서울특별시 금천구 문성초등학교,-,37.4742,126.8985
정류소-도로(가로)변,서울특별시 금천구 금천우체국,-,37.4701,126.898
정류소-도로(가로)변,서울특별시 금천구 롯데캐슬,-,37.4609,126.894
정류소-도로(가로)변,서울특별시 금천구 금천구청,-,37.456440659923,126.89550733404
정류소-도로(가로)변,서울특별시 금천구 석수역,-,37.4351,126.9023
정류소-도로(가로)변,서울특별시 금천구 박미삼거리,-,37.4485,126.9031
정류소-도로(가로)변,서울특별시 금천구 시흥사거리,-,37.4547,126.9005
정류소-도로(가로)변,서울특별시 금천구 말미고개,-,37.4644,126.8975
소방서 부지:정류소-도로(가로)변,서울특별시 금천구 344,-,37.477372530484,126.90380456173
정류소-도로(가로)변,서울특별시 금천구 63길48,-,37.455406736146,126.89703796409
정류소-도로(가로)변,서울특별시 금천구 230-1,-,37.467335187223,126.90196613051
정류소-도로(가로)변,서울특별시 금천구 독산동 1008-1,-,37.4664,126.8974
정류소-도로(가로)변,서울특별시 금천구 679,-,37.452536589218,126.90581189576
정류소-도로(가로)변,서울특별시 금천구 197,-,37.464559450973,126.90265734758
정류소-도로(가로)변,서울특별시 금천구 366,-,37.479513947216,126.90404096694
정류소-도로(가로)변,서울특별시 금천구 309 가산역 1번 출구,-,37.482008521188,126.88259886507
정류소-도로(가로)변,서울특별시 노원구 동일로 1104,-,37.6284576,127.0718555
정류소-도로(가로)변,서울특별시 노원구 동일로 1082(대우직업능력개발원),-,37.6014,127.0806
정류소-도로(가로)변,서울특별시 노원구 동일로 1038,-,37.6227529,127.0742249
정류소-도로(가로)변,서울특별시 노원구 공릉동 661-7,-,37.61871319999999,127.0778613
정류소-도로(가로)변,서울특별시 노원구 공릉역,-,37.6304778,127.0901988
정류소-도로(가로)변,서울특별시 노원구 동일로 1041(은성빌딩),-,37.6230296,127.0735697
정류소-도로(가로)변,서울특별시 노원구 태릉입구역,-,37.6179085,127.0750345
정류소-도로(가로)변,서울특별시 노원구 동일로 192길 20,-,37.6258814,127.0742404
정류소-도로(가로)변,서울특별시 노원구 공릉동 산 208-1,-,37.6270141,127.0851133
정류소-도로(가로)변,서울특별시 노원구 예수사랑교회,-,37.6223,127.0879
정류소-도로(가로)변,서울특별시 노원구 화랑대역,-,37.6199,127.0837
정류소-도로(가로)변,서울특별시 노원구 공릉한보아파트,-,37.627356,127.080206
정류소-도로(가로)변,서울특별시 노원구 상계동 820(서울교통공사창동차량사업소),-,37.6613167,127.0528486
정류소-도로(가로)변,서울특별시 노원구 상계주공7단지(704동),-,37.6572,127.06
정류소-도로(가로)변,서울특별시 노원구 상계주공7단지(714동),-,37.6602,127.0591
정류소-도로(가로)변,서울특별시 노원구 상계주공9단지(914동),-,37.6627,127.0585
정류소-도로(가로)변,서울특별시 노원구 대림종합상가(대림아파트 2동),-,37.6620526,127.0742908
정류소-도로(가로)변,서울특별시 노원구 도봉운전면허시험장,-,37.6582111,127.0587282
정류소-도로(가로)변,서울특별시 노원구 수락산역,-,37.677881,127.055293
정류소-도로(가로)변,서울특별시 노원구 맥도날드,-,37.6541917,127.056793
정류소-도로(가로)변,서울특별시 노원구 노일초등학교,-,37.6734953,127.0547368
정류소-도로(가로)변,서울특별시 노원구 당고개역,-,37.67026,127.079011
