name,adderess,number,lat,long
현광등&건전지 수거함,서울특별시 강남구 압구정로 128 신사동주민센터,02-3423-7312,37.5239447,127.0227857
현광등&건전지 수거함,서울특별시 강남구 강남대로158길 21,02-3423-7312,37.5192314,127.0205123
현광등&건전지 수거함,서울특별시 강남구 강남대로152길 29,02-3423-7312,37.5179121,127.0216845
현광등&건전지 수거함,서울특별시 강남구 강남대로156길 28-1,02-3423-7312,37.5185251,127.0217217
현광등&건전지 수거함,서울특별시 강남구 도산대로17길 27,02-3423-7312,37.5204338,127.0241505
현광등&건전지 수거함,서울특별시 강남구 압구정로10길 32,02-3423-7312,37.5214944,127.0218719
현광등&건전지 수거함,서울특별시 강남구 도산대로19길 39,02-3423-7312,37.5210335,127.0245387
현광등&건전지 수거함,서울특별시 강남구 도산대로19길 16,02-3423-7312,37.519817,127.0252932
현광등&건전지 수거함,서울특별시 강남구 압구정로36길22(신구중건너편),02-3423-7607,37.5271011,127.03143
현광등&건전지 수거함,서울특별시 강남구 압구정로36길55(소망교회앞),02-3423-7607,37.5253604,127.0317681
현광등&건전지 수거함,서울특별시 강남구 압구정로50길28(로데오현대앞),02-3423-7607,37.5265851,127.0373027
현광등&건전지 수거함,서울특별시 강남구 논현로154길12(아인빌앞),02-3423-7607,37.5214794,127.0292276
현광등&건전지 수거함,서울특별시 강남구 도산대로49길1 IVY 앞,02-3423-7607,37.5235837,127.0370822
현광등&건전지 수거함,서울특별시 강남구 도산대로87길 33 대우유로카운티 빌라,02-3423-7717,37.5267265,127.0502085
현광등&건전지 수거함,서울특별시 강남구 도산대로101길 29 현대3차(아파트),02-3423-7717,37.5268675,127.052836
현광등&건전지 수거함,서울특별시 강남구 삼성로135길 42 언북초등학교 교무실,02-3423-7717,37.5199257,127.0451
현광등&건전지 수거함,서울특별시 강남구 압구정로71길 9 청담초등학교 교무실,02-3423-7717,37.5279725,127.0452701
현광등&건전지 수거함,서울특별시 강남구 선릉로 742 영동고등학교 교무실,02-3423-7717,37.5205869,127.0426288
현광등&건전지 수거함,서울특별시 강남구 학동로21길 54,02-3423-7409,37.5164288,127.0261269
현광등&건전지 수거함,서울특별시 강남구 학동로20길 25- 3층 논현1동주민센터 민원실,02-3423-7409,37.5114869,127.0285217
현광등&건전지 수거함,서울특별시 강남구 봉은사로11길 11 프라임아파트,02-3423-7409,37.5065989,127.0283866
현광등&건전지 수거함,서울특별시 강남구 학동로26길 25,02-3423-7409,37.5117118,127.0301788
현광등&건전지 수거함,서울특별시 강남구 학동로20길 25- 4층 논현1문화센터,02-3423-7409,37.5114451,127.0285364
현광등&건전지 수거함,서울특별시 강남구 학동로25길 27- 메리힐 주차장 음식물 쓰레기통 옆,02-3423-7409,37.5153411,127.0280844
현광등&건전지 수거함,서울특별시 강남구 논현로115길- 18-6 동명빌라 주차장,02-3423-7409,37.5089343,127.0312236
현광등&건전지 수거함,서울특별시 강남구 강남대로118길 52  주차장 입구,02-3423-7409,37.507223,127.0272463
현광등&건전지 수거함,서울특별시 강남구 논현로115길 28 삼풍빌라 경비실 앞,02-3423-7409,37.5085109,127.0305776
현광등&건전지 수거함,서울특별시 강남구 강남대로122길 52 건물 현관 안쪽,02-3423-7409,37.5089757,127.0271546
현광등&건전지 수거함,서울특별시 강남구 학동로12길 43 모아세탁소 앞,02-3423-7409,37.5100901,127.0276864
현광등&건전지 수거함,서울특별시 강남구 강남대로112길 41 거평프리젠아파트 경비실 앞,02-3423-7409,37.5062954,127.0276384
현광등&건전지 수거함,서울특별시 강남구 논현로113길 4 쓰레기 수거통 옆(논현프라임),02-3423-7409,37.5080985,127.0328269
현광등&건전지 수거함,서울특별시 강남구 논현로111길 39  꿈에그린1차,02-3423-7409,37.50689215,127.0303298
현광등&건전지 수거함,서울특별시 강남구 논현로119길 16 우성빌리지,02-3423-7409,37.5103809,127.0308294
현광등&건전지 수거함,서울특별시 강남구 논현로115길 20 현대타운빌라,02-3423-7409,37.5087432,127.0308822
현광등&건전지 수거함,서울특별시 강남구 논현로113길 7  리더스 빌라,02-3423-7409,37.5081832,127.0324786
현광등&건전지 수거함,서울특별시 강남구 학동로43길 17 논현2동주민센터,02-3423-7505,37.5172158,127.0371731
현광등&건전지 수거함,서울특별시 강남구 선릉로121길 15 한국토지 주택공사 서울지역본부 앞,02-3423-7505,37.5136671,127.0410001
현광등&건전지 수거함,서울특별시 강남구 논현로136길 5-8  강남논현 데이케어센터 한마음경로당 앞,02-3423-7505,37.5163831,127.030435
현광등&건전지 수거함,서울특별시 강남구 학동로43길 17  논현2동주민센터 앞,02-3423-7505,37.5172158,127.0371731
현광등&건전지 수거함,서울특별시 강남구 삼성로112길27 현대주택 초소 옆,02-3423-7815,37.5158956,127.0536466
현광등&건전지 수거함,서울특별시 강남구 영동대로118길29,02-3423-7815,37.5169324,127.0615113
현광등&건전지 수거함,서울특별시 강남구 봉은사로105길24 어린이집,02-3423-7815,37.5162234,127.0618652
현광등&건전지 수거함,서울특별시 강남구 봉은사로109길46 한강빌라,02-3423-7815,37.5177154,127.0630954
현광등&건전지 수거함,서울특별시 강남구 삼성로120길52,02-3423-7815,37.5187516,127.0546162
현광등&건전지 수거함,서울특별시 강남구 영동대로114길41 빌라하모니,02-3423-7815,37.5168702,127.062753
현광등&건전지 수거함,서울특별시 강남구 영동대로114길63 삼부아그레빌,02-3423-7815,37.517759,127.0640507
현광등&건전지 수거함,서울특별시 강남구 영동대로114길71-3 삼성 대우멤버스카운티 1차,02-3423-7815,37.5181243,127.0645597
현광등&건전지 수거함,서울특별시 강남구 영동대로118길12 ,02-3423-7815,37.5160208,127.0605261
현광등&건전지 수거함,서울특별시 강남구 영동대로118길67 거봉빌리지 1차,02-3423-7815,37.5181102,127.0636911
현광등&건전지 수거함,서울특별시 강남구 영동대로129길40,02-3423-7815,37.5173,127.0547352
현광등&건전지 수거함,서울특별시 강남구 봉은사로63길 53,02-3423-8208,37.5129665,127.0464788
현광등&건전지 수거함,서울특별시 강남구 삼성로51길 10-8(대치동1019-8)  대치삼성 래미안아파트,02-3423-8305,37.496114,127.059466
현광등&건전지 수거함,서울특별시 강남구 삼성로51길 10-14(대치동1019-18) 대치 더 클래스,02-3423-8305,37.49724088,127.0607765
현광등&건전지 수거함,서울특별시 강남구 삼성로57길 42(대치동1023-13) 라이프라인,02-3423-8305,37.4972566,127.0576026
현광등&건전지 수거함,서울특별시 강남구 삼성로57길 46(대치동1023-14) 아크로빌,02-3423-8305,37.4971877,127.0573309
현광등&건전지 수거함,서울특별시 강남구 삼성로57길 50(대치동1023-16),02-3423-8305,37.4970798,127.0570156
현광등&건전지 수거함,서울특별시 강남구 영동대로65길 24 대치2동 주민세터,02-3423-8404,37.5022464,127.0641595
현광등&건전지 수거함,서울특별시 강남구 역삼로87길 21(맞은편),02-3423-8404,37.5052761,127.0604583
현광등&건전지 수거함,서울특별시 강남구 선릉로64길 15(대치동 923-22),02-3423-8504,37.4980613,127.0534476
현광등&건전지 수거함,서울특별시 강남구 도곡로 445(대치동 941-26) 현민빌딩,02-3423-8504,37.4985924,127.0590243
현광등&건전지 수거함,서울특별시 강남구 삼성로 307(대치동 941-16),02-3423-8504,37.4993801,127.0602822
현광등&건전지 수거함,서울특별시 강남구 삼성로81길 22(대치동 894-5),02-3423-8504,37.5043061,127.0558774
현광등&건전지 수거함,서울특별시 강남구 삼성로75길 24(대치동 901-78) 강남애그린 마을활력소,02-3423-8504,37.503187,127.0562172
현광등&건전지 수거함,서울특별시 강남구 도곡로77길 23(대치동 928-22) 대치4동 주민센터,02-3423-8504,37.4997799,127.0577699
현광등&건전지 수거함,서울특별시 강남구 삼성로63길 32-18(대치동 928-10),02-3423-8504,37.4997134,127.057647
현광등&건전지 수거함,서울특별시 강남구 역삼로7길 16 역삼1문화센터,02-3423-8606,37.495188,127.0332163
현광등&건전지 수거함,서울특별시 강남구 봉은사로20길 14,02-3423-8606,37.5053762,127.030854
현광등&건전지 수거함,서울특별시 강남구 논현로79길 24 역삼개나리 공원 앞,02-3423-8606,37.4974775,127.0369618
현광등&건전지 수거함,서울특별시 강남구 역삼로 117 역서치안센터,02-3423-8606,37.4938191,127.0321969
현광등&건전지 수거함,서울특별시 강남구 도곡로3길 20-3,02-3423-8606,37.4916215,127.0329716
현광등&건전지 수거함,서울특별시 강남구 선릉로107길 19 주풍그랜드빌리지,02-3423-8606,37.5088055,127.0426153
현광등&건전지 수거함,서울특별시 강남구 언주로103길 11 현대하이츠,02-3423-8606,37.5064692,127.0391785
현광등&건전지 수거함,서울특별시 강남구 봉은사로44길 76 다정빌,02-3423-8606,37.5052529,127.0435338
현광등&건전지 수거함,서울특별시 강남구 역삼동 663-19- 충현2공원,02-3423-8606,37.5053514,127.0382393
현광등&건전지 수거함,서울특별시 강남구 논현로94길 29-7,02-3423-8606,37.5034602,127.0383564
현광등&건전지 수거함,서울특별시 강남구 논현로97길 30,02-3423-8606,37.5027962,127.0331804
현광등&건전지 수거함,서울특별시 강남구 논현로105길 33,02-3423-8606,37.5055418,127.0315434
현광등&건전지 수거함,서울특별시 강남구 역삼동 824-10 역삼까치공원,02-3423-8606,37.4972085,127.030726
현광등&건전지 수거함,서울특별시 강남구 역삼로19길 35,02-3423-8606,37.4974093,127.0375428
현광등&건전지 수거함,서울특별시 강남구 도곡로21길 7 역삼 1동 경로당,02-3423-8606,37.4925507,127.0388536
현광등&건전지 수거함,서울특별시 강남구 도곡로43길25 역삼 2동 문화센터,02-3423-7356,37.495921,127.0468013
현광등&건전지 수거함,서울특별시 강남구 언주로81길39 울프슨빌,02-3423-7356,37.4993653,127.0405068
현광등&건전지 수거함,서울특별시 강남구 언주로75길16 cu건물,02-3423-7356,37.4986676,127.0430309
현광등&건전지 수거함,서울특별시 강남구 언주로69길15,02-3423-7356,37.4962164,127.0440969
현광등&건전지 수거함,서울특별시 강남구 논현로72길16 초원빌딩,02-3423-7356,37.4956525,127.0408992
현광등&건전지 수거함,서울특별시 강남구 논현로66길25 목화빌라,02-3423-7356,37.4945656,127.0423086
현광등&건전지 수거함,서울특별시 강남구 선릉로69길19 역삼래미안아파트,02-3423-7356,37.4972705,127.0502289
현광등&건전지 수거함,서울특별시 강남구 논현로57길38,02-3423-7455,37.4909208,127.0379868
현광등&건전지 수거함,서울특별시 강남구 강남대로58길49,02-3423-7455,37.4903422,127.0359791
현광등&건전지 수거함,서울특별시 강남구 강남대로54길20,02-3423-7455,37.4883375,127.0342341
현광등&건전지 수거함,서울특별시 강남구 강남대로54길9,02-3423-7455,37.4884359,127.0333678
현광등&건전지 수거함,서울특별시 강남구 강남대로54길 (한우리교회성결교회),02-3423-7455,37.4880524,127.0335265
현광등&건전지 수거함,서울특별시 강남구 강남대로48길8,02-3423-7455,37.4866141,127.0338322
현광등&건전지 수거함,서울특별시 강남구 남부순환로361길6,02-3423-7455,37.485611,127.0374443
현광등&건전지 수거함,서울특별시 강남구 남부순환로365길16,02-3423-7455,37.4864808,127.0396924
현광등&건전지 수거함,서울특별시 강남구 남부순환로363길19 언주초등학교,02-3423-7455,37.4862841,127.0367809
현광등&건전지 수거함,서울특별시 강남구 남부순환로359길30,02-3423-7455,37.4866,127.0361
현광등&건전지 수거함,서울특별시 강남구 남부순환로378길 34-9 도봉2동 주민센터,02-3423-7557,37.4836763,127.0464243
현광등&건전지 수거함,서울특별시 강남구 논현로26길 49 연립주택(8세대&세구빌라),02-3423-7557,37.4841549,127.0458811
현광등&건전지 수거함,서울특별시 강남구 남부순환로378길 34-9 도공 2동 주민센터,02-3423-7557,37.4836763,127.0464243
현광등&건전지 수거함,서울특별시 강남구 개포로 303 개포1동 주민센터 민원실,02-3423-7653,37.4826819,127.0555932
현광등&건전지 수거함,서울특별시 강남구 언주로 110 경남아파트 관리소,02-3423-7653,37.4843872,127.054267
현광등&건전지 수거함,서울특별시 강남구 개포로 303 현대1차아파트 관리소,02-3423-7653,37.4825481,127.0544891
현광등&건전지 수거함,서울특별시 강남구 선릉로8길20,02-3423-7765,37.4832961,127.0621934
현광등&건전지 수거함,서울특별시 강남구 선릉로 32 영동농협개포지소,02-3423-7765,37.4826563,127.0609361
현광등&건전지 수거함,서울특별시 강남구 선릉로16길 4-8,02-3423-7765,37.4833878,127.0602417
현광등&건전지 수거함,서울특별시 강남구 선릉로14길 26 개포동주택,02-3423-7765,37.4843602,127.0612789
현광등&건전지 수거함,서울특별시 강남구 개포로 511 개포2동 주민센터,02-3423-7765,37.4897452,127.0690638
현광등&건전지 수거함,서울특별시 강남구 개포로20길 48(포이경로당),02-3423-7853,37.4759943,127.0492625
현광등&건전지 수거함,서울특별시 강남구 논현로4길 28 (더샵그린빌라),02-3423-7853,37.4731717,127.0523507
현광등&건전지 수거함,서울특별시 강남구 언주로3 (개포우성6차아파트),02-3423-7853,37.476658,127.056909
현광등&건전지 수거함,서울특별시 강남구 언주로107(현대2차아파트),02-3423-7853,37.482369,127.0513673
현광등&건전지 수거함,서울특별시 강남구 개포로31길 31(밀미리경로당),02-3423-7853,37.4809506,127.0486547
현광등&건전지 수거함,서울특별시 강남구 개포로38길 12(개포4동주민센터),02-3423-7853,37.4787969,127.0516315
현광등&건전지 수거함,서울특별시 강남구 논현로2길 43 다세대주택(반도빌라),02-3423-7853,37.473757,127.0534264
현광등&건전지 수거함,서울특별시 강남구 일원동 712-3번지 일원1동 주민센터,02-3423-8353,37.4918223,127.0880201
현광등&건전지 수거함,서울특별시 강남구 일원동 711번지 수서아파트,02-3423-8353,37.492615,127.0902134
현광등&건전지 수거함,서울특별시 강남구 개포로 607(일원2동주민센터),02-3423-8458,37.4921012,127.0736845
현광등&건전지 수거함,서울특별시 강남구 개포로 619(강남우체국),02-3423-8458,37.4935177,127.0781285
현광등&건전지 수거함,서울특별시 강남구 개포로8길 37(중동중학교),02-3423-8458,37.4885961,127.0781923
현광등&건전지 수거함,서울특별시 강남구 개포로 지하522(대모산입구역),02-3423-8458,37.491375,127.072761
현광등&건전지 수거함,서울특별시 강남구 일원로 지하2(대청역),02-3423-8458,37.493601,127.079526
현광등&건전지 수거함,서울특별시 강남구 광평로5길 18,02-3423-8254,37.4838773,127.0788053
현광등&건전지 수거함,서울특별시 강남구 광평로5길 14,02-3423-8254,37.4836525,127.0788533
현광등&건전지 수거함,서울특별시 강남구 광평로7길 16,02-3423-8254,37.4838395,127.0792659
현광등&건전지 수거함,서울특별시 강남구 광평로 126 일원본동주민센터,02-3423-8254,37.4833385,127.0864656
현광등&건전지 수거함,서울특별시 강남구 광평로 301-4 수서동주민센터앞,02-3423-8557,37.4888521,127.1049871
현광등&건전지 수거함,서울특별시 강남구 광평로42길 18  궁마을경로당,02-3423-8557,37.4848837,127.0992354
현광등&건전지 수거함,서울특별시 강남구 광평로39길 3 수서동익아파트관리사무소,02-3423-8557,37.4852813,127.0966796
현광등&건전지 수거함,서울특별시 강남구 광평로51길 49  주공1단지관리사무실,02-3423-8557,37.491035,127.1002787
현광등&건전지 수거함,서울특별시 강남구 광평로56길 11 수서6단지아파트 사무실,02-3423-8557,37.4872625,127.1051693
현광등&건전지 수거함,서울특별시 강남구 광평로 303 서울수서동우체국,02-3423-8557,37.488658,127.105043
현광등&건전지 수거함,서울특별시 강남구 밤고개로1길 52  강남스포츠문화센터,02-3423-8557,37.4889672,127.1052745
현광등&건전지 수거함,서울특별시 강남구 밤고개로 286 세곡동주민센터,02-3423-8653,37.4690094,127.1069041
현광등&건전지 수거함,서울특별시 강남구 밤고개로23길 12,02-3423-8654,37.4732099,127.1080728
현광등&건전지 수거함,서울특별시 강남구 자곡로7길 3 못골아래공원,02-3423-8655,37.473,127.099
현광등&건전지 수거함,서울특별시 강남구 헌릉로571길 46-2 리틀그린플라워 건물 옆 길건너,02-3423-8656,37.4679,127.0999
현광등&건전지 수거함,서울특별시 강남구 밤고개로31길 9,02-3423-8657,37.4653215,127.1093105
현광등&건전지 수거함,서울특별시 강남구 밤고개로34길 4,02-3423-8658,37.464074,127.1072239
현광등&건전지 수거함,서울특별시 강남구 학동로 426 강남구청 본관 1층 로비 &2별관 3층 청소행정과,02-3423-5982,37.5175282,127.0474699
현광등&건전지 수거함,서울특별시 강동구 양재대로115길 7 SM드림빌,02-3425-5884,37.53875834,127.1397833
현광등&건전지 수거함,서울특별시 강동구 천중로44길 74 다성이즈빌,02-3425-5884,37.53780795,127.1389997
현광등&건전지 수거함,서울특별시 강동구 천중로42길 53 SM이로빌,02-3425-5884,37.53863399,127.1389031
현광등&건전지 수거함,서울특별시 강동구 천중로44길 40 희훈리치파크,02-3425-5884,37.53923826,127.1395355
현광등&건전지 수거함,서울특별시 강동구 양재대로111길 15 탑스위트빌딩 뒤쪽 지하주차장 입구 옆,02-3425-5884,37.53711496,127.138673
현광등&건전지 수거함,서울특별시 강동구 천중로50길 48-12 길동라인,02-3425-5884,37.53910629,127.1418582
현광등&건전지 수거함,서울특별시 강동구 천호대로177길 55 신암가온아파트,02-3425-5884,37.53696401,127.138137
현광등&건전지 수거함,서울특별시 강동구 천호대로187길 53-15 광남캐스빌아파트,02-3425-5884,37.53684094,127.1420605
현광등&건전지 수거함,서울특별시 강동구 천중로40길 66 길동 성심어린이공원,02-3425-5884,37.53835211,127.1374234
현광등&건전지 수거함,서울특별시 강동구 양재대로110길 28 길동예전이룸1차,02-3425-5884,37.53519541,127.1407981
현광등&건전지 수거함,서울특별시 강동구 양재대로113길 50 길동우성3차,02-3425-5884,37.53868858,127.1372359
현광등&건전지 수거함,서울특별시 강동구 진황도로 123 광남캐스빌 201,02-3425-5884,37.53478766,127.1398471
현광등&건전지 수거함,서울특별시 강동구 천중로40길 12 다성이즈빌,02-3425-5884,37.5405521,127.1386108
현광등&건전지 수거함,서울특별시 강동구 천중로48길 8 다성이즈빌,02-3425-5884,37.5405726,127.1416977
현광등&건전지 수거함,서울특별시 강동구 양재대로111길 51 천호동성결교회 옆,02-3425-5884,37.53757626,127.1367038
현광등&건전지 수거함,서울특별시 강동구 천중로 177 다성이즈빌아파트,02-3425-5884,37.54136051,127.1399646
현광등&건전지 수거함,서울특별시 강동구 진황도로49길 34 한건,02-3425-5884,37.53454588,127.1419212
현광등&건전지 수거함,서울특별시 강동구 성안로 184 다오아트빌,02-3425-5884,37.53934461,127.1364843
현광등&건전지 수거함,서울특별시 강동구 천중로 161 천호롯데,02-3425-5884,37.54127664,127.1380486
현광등&건전지 수거함,서울특별시 강동구 천중로43길 17 태천해오름,02-3425-5884,37.54189648,127.1406049
현광등&건전지 수거함,서울특별시 강동구 명일로17길 40 태성,02-3425-5884,37.53886098,127.1440703
현광등&건전지 수거함,서울특별시 강동구 천호대로173길 49 고려연립,02-3425-5884,37.53733916,127.1360739
현광등&건전지 수거함,서울특별시 강동구 성안로 176 한빛길동골드빌 Ⅰ차,02-3425-5884,37.53865595,127.1361189
현광등&건전지 수거함,서울특별시 강동구 천중로52길 24 문화아파트,02-3425-5884,37.53973655,127.1437859
현광등&건전지 수거함,서울특별시 강동구 천중로50길 11-12 장인이즈빌,02-3425-5884,37.54021436,127.1435209
현광등&건전지 수거함,서울특별시 강동구 천호대로 1183 길동 주민센터 주차장,02-3425-5884,37.53446871,127.1427495
현광등&건전지 수거함,서울특별시 강동구 천중로52길 19 동성타운,02-3425-5884,37.53983593,127.1439783
현광등&건전지 수거함,서울특별시 강동구 양재대로112길 77 길동하나플러스,02-3425-5884,37.5360793,127.1440743
현광등&건전지 수거함,서울특별시 강동구 천중로49길 11 예다움,02-3425-5884,37.54148904,127.1428036
현광등&건전지 수거함,서울특별시 강동구 양재대로121길 25-6 천호2차 이룸아파트,02-3425-5884,37.54237955,127.1401087
현광등&건전지 수거함,서울특별시 강동구 천호대로 1176 청호뜨레피움퍼스트아파트,02-3425-5884,37.53364852,127.1420145
현광등&건전지 수거함,서울특별시 강동구 양재대로121길 31 광남캐스빌,02-3425-5884,37.54265828,127.1397907
현광등&건전지 수거함,서울특별시 강동구 양재대로121길 22 천호2차우림루미아트,02-3425-5884,37.54266727,127.1404318
현광등&건전지 수거함,서울특별시 강동구 성안로25길 9 천호삼성,02-3425-5884,37.5381018,127.1353058
현광등&건전지 수거함,서울특별시 강동구 천호대로186길 7 둔촌2동 주민센터 주차장 쪽,02-3425-5884,37.53335848,127.1418574
현광등&건전지 수거함,서울특별시 강동구 천중로39길 33 다성씨티,02-3425-5884,37.5426391,127.1393144
현광등&건전지 수거함,서울특별시 강동구 성안로31길 11 당말 경로당,02-3425-5884,37.54037515,127.1359767
현광등&건전지 수거함,서울특별시 강동구 천호대로193길 37 길동우성2차,02-3425-5884,37.53679098,127.1449575
현광등&건전지 수거함,서울특별시 강동구 천호대로193길 26 길동예전이룸3차,02-3425-5884,37.53627754,127.1450718
현광등&건전지 수거함,서울특별시 강동구 명일로17길 18 청원파크빌2,02-3425-5884,37.53868646,127.1452838
현광등&건전지 수거함,서울특별시 강동구 양재대로121길 50 천호1차예전이룸,02-3425-5884,37.5431444,127.1389895
현광등&건전지 수거함,서울특별시 강동구 양재대로122가길 14 길동예전이룸2차,02-3425-5884,37.54264403,127.1427368
현광등&건전지 수거함,서울특별시 강동구 천호대로 1132-18 용명 브릿지2차,02-3425-5884,37.53347661,127.1367805
현광등&건전지 수거함,서울특별시 강동구 진황도로 151-5 knp이스트빌,02-3425-5884,37.5325611,127.1418055
현광등&건전지 수거함,서울특별시 강동구 천중로 221 대상,02-3425-5884,37.5408992,127.1449102
현광등&건전지 수거함,서울특별시 강동구 천중로56길 41 청원파크빌3,02-3425-5884,37.53879452,127.1457323
현광등&건전지 수거함,서울특별시 강동구 천호대로188길 26 동호리츠빌,02-3425-5884,37.53292399,127.1430766
현광등&건전지 수거함,서울특별시 강동구 양재대로123길 31 대명사이버,02-3425-5884,37.54361968,127.1402145
현광등&건전지 수거함,서울특별시 강동구 양재대로123길 30 강동 이루미,02-3425-5884,37.54371102,127.1403345
현광등&건전지 수거함,서울특별시 강동구 천중로54길 9-14 유덕휴먼빌,02-3425-5884,37.54008337,127.1457617
현광등&건전지 수거함,서울특별시 강동구 명일로 172 둔촌푸르지오아파트,02-3425-5884,37.53408957,127.1450467
현광등&건전지 수거함,서울특별시 강동구 진황도로31길 26 천호성원,02-3425-5884,37.53871996,127.1338674
현광등&건전지 수거함,서울특별시 강동구 천중로39길 69 천호1차우림루미아트,02-3425-5884,37.54419356,127.139972
현광등&건전지 수거함,서울특별시 강동구 천중로56길 13 길동SM해그린12차아파트,02-3425-5884,37.54002367,127.1461658
현광등&건전지 수거함,서울특별시 강동구 양재대로125길 19 천호우정,02-3425-5884,37.54433452,127.1411757
현광등&건전지 수거함,서울특별시 강동구 천중로49길 58 길동우성1차,02-3425-5884,37.54350055,127.1436339
현광등&건전지 수거함,서울특별시 강동구 명일로 152 찬솔아파트,02-3425-5884,37.53250436,127.1442607
현광등&건전지 수거함,서울특별시 강동구 명일로 143 청원파크빌,02-3425-5884,37.5318479,127.1432843
현광등&건전지 수거함,서울특별시 강동구 천호대로 1095 현대타워 (건축물명:현대코아),02-3425-5884,37.53581697,127.1335798
현광등&건전지 수거함,서울특별시 강동구 양재대로 1404-10 아인리베,02-3425-5884,37.53121889,127.1383745
현광등&건전지 수거함,서울특별시 강동구 명일로10가길 21 현대연립,02-3425-5884,37.53270038,127.1448572
현광등&건전지 수거함,서울특별시 강동구 양재대로101길 46 우림루미아트,02-3425-5884,37.53278511,127.1352673
현광등&건전지 수거함,서울특별시 강동구 명일로 238 도림씨티빌,02-3425-5884,37.53987006,127.1469258
현광등&건전지 수거함,서울특별시 강동구 양재대로 1557 천호금호,02-3425-5884,37.54463867,127.1423437
현광등&건전지 수거함,서울특별시 강동구 천호대로197길 70 동삼빌라트,02-3425-5884,37.53902562,127.1473309
현광등&건전지 수거함,서울특별시 강동구 동남로49길 77 현대수린나,02-3425-5884,37.5328681,127.1455678
현광등&건전지 수거함,서울특별시 강동구 천호대로 1089 강동역 신동아파밀리에,02-3425-5884,37.53599123,127.132939
현광등&건전지 수거함,서울특별시 강동구 천호대로 1231 길동현대,02-3425-5884,37.53640793,127.1474215
현광등&건전지 수거함,서울특별시 강동구 풍성로55길 52 일심,02-3425-5884,37.53147135,127.136121
현광등&건전지 수거함,서울특별시 강동구 진황도로 47-1 천호현대,02-3425-5884,37.53819324,127.1325291
현광등&건전지 수거함,서울특별시 강동구 천호대로 1092 SK허브진,02-3425-5884,37.53544374,127.1328063
현광등&건전지 수거함,서울특별시 강동구 천호대로197길 84 형인허브빌,02-3425-5884,37.53962916,127.1477157
현광등&건전지 수거함,서울특별시 강동구 구천면로42길 59 천호1동 주민센터 1층,02-3425-5884,37.54499121,127.1367668
현광등&건전지 수거함,서울특별시 강동구 구천면로42길 59 천일어린이공원 입구 옆,02-3425-5884,37.54499121,127.1367668
현광등&건전지 수거함,서울특별시 강동구 천호대로199길 25 GS강동자이,02-3425-5884,37.53766528,127.1480433
현광등&건전지 수거함,서울특별시 강동구 동남로49길 60-5 둔촌동동아,02-3425-5884,37.53295666,127.1464742
현광등&건전지 수거함,서울특별시 강동구 명일로 260 길동신동아4차,02-3425-5884,37.54157,127.14741
현광등&건전지 수거함,서울특별시 강동구 천중로26길 16 용진연립,02-3425-5884,37.54311915,127.1338476
현광등&건전지 수거함,서울특별시 강동구 천호대로199길 40 삼익세라믹,02-3425-5884,37.53827411,127.1483324
현광등&건전지 수거함,서울특별시 강동구 동남로49길 57 둔촌현대1차,02-3425-5884,37.53203078,127.1459242
현광등&건전지 수거함,서울특별시 강동구 천중로27길 39 보민연립,02-3425-5884,37.54492248,127.1357743
현광등&건전지 수거함,서울특별시 강동구 천호대로168길 10 세경연립,02-3425-5884,37.53523517,127.1322379
현광등&건전지 수거함,서울특별시 강동구 풍성로65길 36 둔촌현대2차,02-3425-5884,37.52946514,127.1400738
현광등&건전지 수거함,서울특별시 강동구 천중로 114 계광연립,02-3425-5884,37.5437572,127.1341181
현광등&건전지 수거함,서울특별시 강동구 풍성로65길 29 둔촌라이프,02-3425-5884,37.52941706,127.1396566
현광등&건전지 수거함,서울특별시 강동구 천호대로 1077 래미안강동팰리스,02-3425-5884,37.53658802,127.1317633
현광등&건전지 수거함,서울특별시 강동구 풍성로53길 40 경보그레이스힐,02-3425-5884,37.53106275,127.135088
현광등&건전지 수거함,서울특별시 강동구 양재대로96길 26 둔촌동광남캐스빌,02-3425-5884,37.52940586,127.1386597
현광등&건전지 수거함,서울특별시 강동구 천중로49길 101 태천해오름아파트,02-3425-5884,37.54539405,127.1442874
현광등&건전지 수거함,서울특별시 강동구 천호대로168길 24 성내코오롱,02-3425-5884,37.53452159,127.1321666
현광등&건전지 수거함,서울특별시 강동구 천호대로 1240 둔촌프라자,02-3425-5884,37.53598367,127.1486677
현광등&건전지 수거함,서울특별시 강동구 천호대로198길 32 둔촌한솔솔파크,02-3425-5884,37.53450997,127.1482607
현광등&건전지 수거함,서울특별시 강동구 명일로 113 둔촌하이츠,02-3425-5884,37.52929443,127.1424886
현광등&건전지 수거함,서울특별시 강동구 천중로 253 e편한세상 강동에코포레,02-3425-5884,37.54068957,127.1485604
현광등&건전지 수거함,서울특별시 강동구 구천면로36길 9-25 한국연립,02-3425-5884,37.54360427,127.133298
현광등&건전지 수거함,서울특별시 강동구 명일로12길 56 성원아파트,02-3425-5884,37.53303887,127.1478008
현광등&건전지 수거함,서울특별시 강동구 상암로41가길 11 신동양빛여울,02-3425-5884,37.54699642,127.140669
현광등&건전지 수거함,서울특별시 강동구 양재대로96길 79 둔촌신동아,02-3425-5884,37.52881801,127.1415537
현광등&건전지 수거함,서울특별시 강동구 상암로 210-32 명일SM해그린,02-3425-5884,37.54522759,127.1457898
현광등&건전지 수거함,서울특별시 강동구 진황도로61길 7 둔촌현대4차,02-3425-5884,37.52926621,127.1437354
